site_code,avg_gwe_first,avg_gwe_second,percent_change_gwe
387949N1220448W001,228.7,216.81,-5.0
387957N1213813W001,-4.44,-9.635833333333332,117.0
387957N1213813W002,-5.0,-8.051666666666666,61.0
387957N1213813W003,-4.56,-7.599166666666668,67.0
387961N1218981W001,-11.49,-26.29,129.0
387971N1215119W001,0.5800000000000001,-3.92,-776.0
387977N1214521W001,-31.33,-35.68,14.0
387977N1218634W001,-17.81,-5.960000000000001,-67.0
387982N1214704W001,-37.33,-36.33,-3.0
388016N1229966W001,276.695,284.98,3.0
388017N1218878W001,-17.2,-17.200000000000003,0.0
388027N1213384W001,17.395,24.870833333333337,43.0
388029N1214145W001,-20.904285714285717,-19.537692307692307,-7.0
388030N1200150W001,6470.514999999999,6469.91,0.0
388063N1213354W001,25.97,29.984166666666667,15.0
388079N1229994W001,292.07,286.3821818181818,-2.0
388088N1197777W001,5079.128500000001,5078.4985,0.0
388103N1221989W001,401.58,389.56,-3.0
388116N1213054W001,55.15,60.673333333333325,10.0
388145N1213491W001,25.355,27.57625,9.0
388145N1213491W002,27.5,30.432499999999997,11.0
388160N1218861W001,-16.759999999999998,-14.709999999999999,-12.0
388165N1219208W001,-4.74,9.51,-301.0
388197N1218703W001,-12.12,-1.7699999999999996,-85.0
388199N1197771W001,4998.7965,5002.2665,0.0
388213N1197753W001,4974.393333333333,4982.286666666667,0.0
388222N1200217W001,6383.24,6388.33,0.0
388224N1200217W001,6383.5650000000005,6389.25,0.0
388235N1216079W001,16.744166666666672,18.37467119565216,10.0
388235N1216079W002,14.37201344086022,14.0135975975976,-2.0
388235N1216079W003,7.911650537634413,2.0816494565217374,-74.0
388235N1216079W004,6.882303763440863,0.5661413043478263,-92.0
388236N1218961W001,-16.51,-0.21,-99.0
388254N1197602W001,4959.5215,4961.0315,0.0
388260N1215394W001,-0.8446600566572245,-5.852864864864868,593.0
388260N1215394W002,12.61208157894737,13.806077348066301,9.0
388260N1215394W003,15.956078947368425,18.223692528735647,14.0
388260N1215394W004,16.14017105263157,19.386606648199447,20.0
388266N1221974W002,325.43,328.09,1.0
388290N1197837W001,4986.627,4993.912,0.0
388305N1197699W001,4934.918,4933.853,0.0
388322N1197574W001,4927.3865,4931.3715,0.0
388361N1215959W001,9.288636363636362,10.99,18.0
388362N1218352W001,-19.338145896656542,-1.2919158415841578,-93.0
388367N1197794W001,4902.85,4907.3,0.0
388395N1200249W001,6345.68,6350.514999999999,0.0
388406N1197697W001,4885.2765,4886.836499999999,0.0
388458N1215100W001,17.98,15.63,-13.0
388472N1222010W001,351.6,353.56,1.0
388476N1212872W001,146.64499999999998,148.22583333333333,1.0
388476N1212872W002,147.91500000000002,150.29833333333332,2.0
388544N1200196W001,6293.795,6296.495,0.0
388545N1200196W001,6313.049999999999,6316.775,0.0
388545N1200197W001,6322.96,6330.08,0.0
388546N1200194W001,6294.265,6297.045,0.0
388552N1200171W001,6313.555,6317.52,0.0
388555N1215468W001,25.439999999999998,27.439999999999998,8.0
388568N1219422W001,9.74,-10.51,-208.0
388582N1200216W001,6288.445,6291.52,0.0
388593N1200182W001,6279.41,6290.4,0.0
388593N1214885W001,-4.9257654986522885,-11.156019073569489,126.0
388593N1214885W002,-4.5180673854447395,-10.046932065217387,122.0
388593N1214885W003,5.95269002695418,-3.58223641304348,-160.0
388604N1213544W001,52.125,58.385,12.0
388604N1213544W002,52.80133333333333,56.546666666666674,7.0
388604N1213544W003,52.945,56.99666666666667,8.0
388604N1213544W004,78.39,76.45833333333333,-2.0
388605N1200225W001,6284.110000000001,6286.875,0.0
388635N1218245W001,-4.339999999999999,-3.7433333333333336,-14.0
388635N1218245W002,-2.032857142857143,0.7000000000000002,-134.0
388635N1218245W003,9.969999999999999,12.036666666666667,21.0
388637N1213222W001,46.32,58.70166666666666,27.0
388647N1222298W002,343.1,328.26,-4.0
388658N1200177W001,6280.79,6282.78,0.0
388673N1200319W001,6394.0650000000005,6399.71,0.0
388673N1219565W001,20.3,5.15,-75.0
388677N1213397W001,46.44,55.69,20.0
388755N1213144W001,56.894999999999996,69.66416666666666,22.0
388757N1200005W001,6265.57,6273.41,0.0
388761N1200005W001,6271.34,6272.335,0.0
388761N1217094W001,15.649182432432424,16.51203484320557,6.0
388761N1217094W002,16.36742857142856,17.205006968641108,5.0
388761N1217094W003,16.792923280423274,16.08325087108013,-4.0
388761N1217094W004,16.420493368700285,13.981752613240433,-15.0
388765N1200317W001,6315.59,6315.59,0.0
388774N1222274W002,290.75,304.135,5.0
388793N1222213W002,377.28999999999996,377.29999999999995,0.0
388805N1222219W001,382.75,386.365,1.0
388813N1217525W001,21.790538461538457,22.513310626703014,3.0
388813N1217525W002,17.14091511936339,14.506980926430497,-15.0
388813N1217525W003,13.501148541114054,10.782632152588553,-20.0
388813N1218219W001,0.6667489711934177,1.8623478260869548,179.0
388813N1218219W002,17.53718098159509,16.468983695652167,-6.0
388813N1218219W003,1.6978507462686574,5.069782608695659,199.0
388820N1222346W002,322.75,322.77,0.0
388826N1213078W001,105.41499999999999,108.01916666666666,2.0
388826N1213078W002,111.625,111.26666666666667,0.0
388837N1218762W001,-6.984285714285713,-7.934999999999999,14.0
388837N1218762W002,-10.462857142857144,-8.945,-15.0
388852N1219661W001,30.7,5.4,-82.0
388882N1219471W001,1.38,-0.8250000000000002,-160.0
388893N1212847W001,160.89,162.31833333333333,1.0
388904N1222346W001,396.18,402.58,2.0
388909N1199885W001,6271.51,6274.4400000000005,0.0
388933N1222475W002,426.29999999999995,426.1,0.0
388944N1215257W001,16.42,19.72,20.0
388957N1218611W001,2.195,-2.115,-196.0
388957N1218611W002,5.784999999999999,12.41,115.0
388965N1219139W001,-1.7948906666666689,-10.521073569482295,486.0
388965N1219139W002,-9.045157754010695,-10.588978201634879,17.0
388965N1219139W003,-2.5729545454545413,-2.101923705722069,-18.0
388971N1213301W001,76.4,75.05583333333334,-2.0
388971N1213301W002,78.435,75.6875,-4.0
389024N1200084W001,6276.504999999999,6282.45,0.0
389028N1199949W001,6252.035,6259.76,0.0
389075N1200055W001,6259.57,6264.975,0.0
389075N1200059W001,6259.5650000000005,6264.9400000000005,0.0
389075N1215237W001,25.17,22.27,-12.0
389114N1215447W001,4.6825,11.669166666666667,149.0
389116N1215238W001,17.887862831858406,11.55700817438692,-35.0
389116N1215238W002,9.717080862533699,7.276926430517709,-25.0
389116N1215238W003,17.166959568733148,16.057013586956508,-6.0
389117N1215238W001,11.268854447439344,10.063135416666668,-11.0
389128N1200113W001,6246.08,6250.0650000000005,0.0
389129N1200110W001,6246.29,6250.215,0.0
389129N1200110W002,6253.105,6256.915,0.0
389130N1215441W001,16.62,19.42,17.0
389133N1218431W002,2.564285714285714,16.316666666666666,536.0
389133N1218431W003,12.81142857142857,10.742727272727272,-16.0
389151N1220083W001,40.510000000000005,6.11,-85.0
389188N1199931W001,6229.225,6233.605,0.0
389211N1199746W001,6245.844999999999,6249.0,0.0
389219N1200133W001,6234.8099999999995,6237.830921621626,0.0
389238N1199681W001,6250.76,6254.34,0.0
389238N1199681W002,6247.005,6251.355,0.0
389238N1199681W003,6242.475,6248.32,0.0
389238N1199681W004,6240.41,6251.23,0.0
389238N1199681W005,6246.615,6246.33,0.0
389239N1199860W001,6225.4,6232.09,0.0
389239N1219963W001,40.32857142857143,8.23007142857143,-80.0
389248N1199701W001,6246.82,6248.225,0.0
389249N1219140W001,2.5459999999999994,3.887333333333333,53.0
389249N1219140W002,-8.656,-6.123333333333335,-29.0
389249N1219140W003,-1.7679999999999993,1.8106666666666666,-202.0
389250N1199920W001,6219.995,6230.5650000000005,0.0
389254N1199529W001,6343.745000000001,6348.1849999999995,0.0
389255N1213566W001,119.22,103.37916666666666,-13.0
389255N1213566W002,96.605,84.77333333333333,-12.0
389255N1213566W003,97.025,86.41916666666668,-11.0
389256N1215062W001,36.2,26.65,-26.0
389302N1199629W001,6234.41,6240.84,0.0
389303N1199629W001,6235.0,6240.46,0.0
389304N1218843W001,2.2199999999999993,-0.6699999999999999,-130.0
389304N1218843W002,4.3500000000000005,-1.7266666666666666,-140.0
389304N1218843W003,10.964000000000002,10.476666666666667,-4.0
389317N1219463W001,15.310000000000002,-8.095181818181818,-153.0
389322N1215277W001,21.61,19.71,-9.0
389327N1214594W001,40.19,25.19,-37.0
389347N1215897W001,-18.872035714285722,26.433333333333334,-240.0
389347N1219331W002,5.4,3.1,-43.0
389354N1199838W001,6221.81,6229.54,0.0
389357N1200438W001,6230.26,6231.71,0.0
389392N1228729W001,1566.5300000000002,1560.865,0.0
389398N1199899W001,6223.219999999999,6231.073333333334,0.0
389398N1216162W001,24.496925925925925,32.949999999999996,35.0
389403N1228788W001,,1473.63,
389408N1199834W001,6219.77,6226.655000000001,0.0
389410N1215884W001,18.60121951219512,29.083333333333332,56.0
389420N1199910W001,6228.225,6230.0650000000005,0.0
389420N1199910W002,6228.29,6230.41,0.0
389438N1228611W001,1526.4,1526.54,0.0
389445N1199712W001,6226.13,6230.3682,0.0
389452N1215992W001,24.35356764705884,27.000555555555554,11.0
389452N1215992W002,22.400840425531907,25.554154471544702,14.0
389452N1215992W003,18.62619999999999,19.18341734417343,3.0
389452N1215992W004,19.263439344262288,14.886130081300825,-23.0
389453N1216159W001,30.17622222222222,31.586666666666662,5.0
389479N1219881W001,33.379999999999995,-2.02,-106.0
389495N1215863W001,-22.650607142857147,24.38333333333333,-208.0
389501N1220338W001,57.71,29.11,-50.0
389509N1215863W001,-21.129285714285714,26.76,-227.0
389510N1215913W001,7.128392857142858,23.919999999999998,236.0
389518N1228512W001,1502.4099999999999,1415.5,-6.0
389525N1216161W001,29.79162962962963,24.036666666666665,-19.0
389535N1228968W001,1412.3000000000002,1411.2,0.0
389539N1215186W001,21.32,21.62,1.0
389560N1215860W001,-45.26857142857142,26.26,-158.0
389567N1199488W001,6242.195,6242.72,0.0
389567N1199488W002,6241.995,6241.785,0.0
389587N1228545W001,1400.5500000000002,1407.555,1.0
389588N1220545W001,108.36333333333334,57.713909090909084,-47.0
389592N1228971W001,1400.99,1401.8400000000001,0.0
389605N1218102W001,17.380623955431748,24.061665573770487,38.0
389605N1218102W002,19.84848118279569,25.047461325966868,26.0
389605N1218102W003,22.360428184281833,25.931179558011042,16.0
389606N1228615W001,1426.39,1419.29,0.0
389621N1228673W001,1366.39,1363.551111111111,0.0
389634N1221009W001,190.04666666666665,175.71888888888887,-8.0
389661N1231206W001,478.53416666666664,482.27147074468127,1.0
389669N1214897W001,41.15777777777778,33.68,-18.0
389669N1218440W001,2.76529144385027,8.395237179487184,204.0
389669N1218440W002,12.380335120643439,16.78175263157895,36.0
389683N1215213W001,30.64,30.939999999999998,1.0
389689N1218653W002,15.946882037533507,16.837047368421064,6.0
389694N1219259W001,-0.3871432360742706,-5.3131507936507925,1272.0
389694N1219259W002,-5.636923280423283,-5.5865634920634895,-1.0
389694N1219259W003,4.9668230563002655,9.995349206349202,101.0
389704N1214340W001,33.75,35.43833333333334,5.0
389706N1228324W001,1385.35,1395.8000000000002,1.0
389716N1219836W001,24.76,-1.9900000000000002,-108.0
389718N1228410W001,1395.7800000000002,1412.26,1.0
389722N1231033W001,483.98238311688317,478.0042148541111,-1.0
389722N1231033W002,476.09540909090924,475.77010666666723,0.0
389726N1220267W001,23.89,-10.26,-143.0
389734N1228679W001,1377.87,1378.5700000000002,0.0
389741N1228984W001,1383.17,1393.275,1.0
389765N1228285W001,,1375.241818181818,
389778N1228732W001,1367.56,1372.9333333333334,0.0
389786N1216259W001,17.676666666666666,22.22,26.0
389807N1214267W001,56.22,52.120000000000005,-7.0
389807N1214576W001,43.05,35.8,-17.0
389812N1230889W001,513.755309160305,525.9357692307693,2.0
389816N1220786W001,143.73000000000002,121.18,-16.0
389834N1214655W001,45.5,38.25,-16.0
389857N1214880W001,38.27885185185186,40.08121798365122,5.0
389857N1214880W002,31.419820936639123,32.53154495912806,4.0
389857N1214880W003,20.971677215189878,26.305754768392354,25.0
389857N1214880W004,45.05798989898989,45.74084153005464,2.0
389863N1228186W001,1331.58,1340.75,1.0
389868N1215739W001,26.76533333333333,29.12333333333333,9.0
389868N1228802W001,1355.49,1359.95,0.0
389875N1228666W001,1353.8000000000002,1358.0666666666668,0.0
389883N1214883W001,21.05092400000001,31.705787465940087,51.0
389884N1220066W001,21.77,3.67,-83.0
389884N1228936W001,1366.8200000000002,1356.790909090909,-1.0
389889N1220605W001,75.00999999999999,62.709999999999994,-16.0
389898N1220375W001,26.990000000000002,-18.11,-167.0
389898N1228293W001,1353.6100000000001,1355.6599999999999,0.0
389898N1228555W001,1341.6399999999999,1346.6799999999998,0.0
389916N1220141W001,13.67,-3.5966666666666662,-126.0
389928N1215479W001,33.01,29.882576923076922,-9.0
389928N1215479W002,28.033636363636365,22.021942307692314,-21.0
389928N1215479W003,28.237272727272728,22.54184615384615,-20.0
389937N1218240W001,27.623333333333335,26.423333333333336,-4.0
389937N1228718W001,1345.73,1349.705,0.0
389949N1228308W001,1336.65,1336.5445454545456,0.0
389971N1228413W001,1333.79,1339.3433333333332,0.0
389972N1228414W001,1333.4,1339.7133333333334,0.0
389975N1228770W001,1345.615,1340.5845454545454,0.0
389977N1229095W001,1364.94,1366.875,0.0
389984N1228666W001,1341.08,1348.5,1.0
389993N1214546W001,42.85083333333333,43.8246153846154,2.0
389993N1228482W001,1320.2800000000002,1334.795,1.0
390011N1228427W001,1325.73,1321.0927272727274,0.0
390031N1233640W001,379.38,395.23999999999995,4.0
390040N1228490W001,1337.32,1333.7372727272725,0.0
390041N1228801W001,1330.47,1335.4899999999998,0.0
390044N1228434W001,1328.33,1326.5822222222223,0.0
390047N1228951W001,1334.4699999999998,1337.2199999999998,0.0
390047N1228963W001,1333.27,1336.8200000000002,0.0
390047N1233685W001,380.3633333333333,386.29869841269857,2.0
390047N1233685W002,375.40500000000003,382.08495767195785,2.0
390058N1228420W001,1324.43,1321.611111111111,0.0
390067N1214668W001,40.779999999999994,36.300000000000004,-11.0
390068N1228381W001,1327.63,1323.16,0.0
390074N1228223W001,1327.15,1331.3366666666668,0.0
390084N1214989W001,22.294102639296185,32.56071153846155,46.0
390087N1216722W001,29.784356568364583,29.021086956521735,-3.0
390087N1216722W002,28.399345844504037,26.625461956521743,-6.0
390087N1216722W003,28.04310991957106,26.41479347826086,-6.0
390088N1220877W003,112.66000000000001,93.60000000000001,-17.0
390088N1220878W001,117.00999999999999,107.215,-8.0
390095N1228385W001,1325.23,1323.5500000000002,0.0
390104N1228306W001,1325.63,1331.1,0.0
390106N1233775W001,369.5075,370.1936578249339,0.0
390106N1233775W002,370.9025,371.3322068965519,0.0
390124N1218291W001,23.009586956521716,14.317989189189195,-38.0
390124N1218291W002,22.664527173913033,21.078365439093474,-7.0
390124N1218291W003,28.44504891304349,29.56377027027025,4.0
390124N1218291W004,29.52433967391303,30.15725675675677,2.0
390159N1228906W001,1328.35,1329.6100000000001,0.0
390174N1214630W001,44.83536363636364,41.296615384615386,-8.0
390174N1214630W002,44.05363636363637,41.270500000000006,-6.0
390174N1214630W003,38.63925705329152,39.81476923076923,3.0
390186N1228813W001,1324.75,1326.42,0.0
390202N1228500W001,1326.65,1328.0633333333335,0.0
390214N1214057W001,53.17213782991196,55.982411764705866,5.0
390215N1216994W001,31.170000000000005,30.903333333333336,-1.0
390244N1217813W001,26.010040740740752,26.810411602209946,3.0
390244N1217813W002,26.261676579925645,27.27651933701656,4.0
390244N1217813W003,25.8852925925926,25.969895027624307,0.0
390254N1233823W001,326.5108333333333,322.71210133333324,-1.0
390254N1233823W002,307.44,304.26951587301596,-1.0
390254N1233823W003,313.8783333333334,309.5149098143236,-1.0
390265N1215784W001,20.5125,23.53333333333333,15.0
390284N1215155W001,39.84781524926686,36.88,-7.0
390355N1215720W001,21.588333333333328,25.425833333333333,18.0
390398N1217181W001,30.717272727272736,31.22,2.0
390416N1214152W001,41.27363636363636,55.14416666666667,34.0
390458N1216114W001,23.802783197831985,25.241595628415293,6.0
390458N1216114W002,11.706975609756109,13.430120218579235,15.0
390458N1216114W003,28.52876605504588,23.734128415300532,-17.0
390458N1216114W004,24.572487804878058,22.17057967032967,-10.0
390461N1214606W001,48.27286999999999,38.609173076923085,-20.0
390467N1227095W001,1780.2,1779.18,0.0
390480N1226855W001,1704.94,1676.517777777778,-2.0
390489N1215470W001,22.79857142857143,28.822499999999994,26.0
390494N1226861W001,1704.35,1682.46,-1.0
390497N1216535W001,20.423333333333332,17.22666666666667,-16.0
390576N1221586W001,48.81999999999999,-18.08,-137.0
390588N1217004W001,36.04333333333333,36.5225,1.0
390592N1214196W001,52.67999999999999,54.15416666666666,3.0
390602N1220411W001,26.55,13.95,-47.0
390614N1215796W001,20.2925,24.827499999999997,22.0
390632N1229453W001,1420.5,1430.62,1.0
390679N1215161W001,42.84333333333333,35.6315,-17.0
390682N1216901W001,35.17714285714286,47.553333333333335,35.0
390682N1216901W002,29.826428571428576,40.69333333333333,36.0
390682N1216901W003,26.043928571428577,35.59,37.0
390696N1217778W001,29.714952941176485,29.945742547425468,1.0
390696N1217778W002,28.76345382585751,30.012238482384802,4.0
390696N1217778W003,24.443456464379945,29.445517615176154,20.0
390696N1217778W004,29.305923322683704,28.67853387533873,-2.0
390752N1213738W001,112.70857142857142,113.21923076923078,0.0
390756N1213859W001,95.29822514619883,99.85480392156865,5.0
390788N1229388W001,1417.75,1418.17,0.0
390819N1219164W001,12.800000000000002,23.372727272727275,83.0
390860N1220881W001,,20.06,
390863N1215340W001,41.95956441717791,37.00953846153846,-12.0
390863N1221527W001,70.09,60.02333333333333,-14.0
390906N1215439W001,36.238571428571426,33.66307692307692,-7.0
390911N1220598W001,,7.710000000000001,
390921N1221422W001,71.11333333333333,23.48,-67.0
390930N1219767W001,32.96333333333333,30.629999999999995,-7.0
390955N1215635W001,30.90416666666667,34.538333333333334,12.0
391010N1220900W001,58.46,43.56,-25.0
391051N1217012W001,42.06818181818182,41.81666666666667,-1.0
391096N1231677W001,551.47,557.8225,1.0
391099N1221585W001,77.13,48.3,-37.0
391114N1215105W001,50.500917159763304,43.309846153846166,-14.0
391115N1217425W001,38.89000000000001,40.93666666666667,5.0
391191N1220833W001,32.15,11.6,-64.0
391210N1222088W001,114.66666666666667,108.60775000000001,-5.0
391278N1216984W001,-41.00818181818182,40.556666666666665,-199.0
391279N1216989W001,41.199999999999996,43.419999999999995,5.0
391279N1216989W002,10.72857142857143,41.13,283.0
391279N1216989W003,12.131428571428572,41.16333333333333,239.0
391282N1214436W001,48.62714285714286,44.02,-9.0
391330N1222165W001,106.85706249999994,97.9472092391304,-8.0
391330N1222165W002,112.87299727520441,112.49717391304351,0.0
391330N1222165W003,112.89461956521745,112.59964673913059,0.0
391359N1220876W001,29.77,13.82,-54.0
391362N1214861W001,55.94166666666666,50.83916666666667,-9.0
391401N1221325W001,76.24333333333334,69.19416666666667,-9.0
391414N1217442W001,39.93,39.1575,-2.0
391489N1217259W001,46.319090909090896,44.0,-5.0
391501N1228960W001,1328.9,1328.545,0.0
391510N1215299W001,43.26416666666666,48.5,12.0
391618N1221060W001,44.120000000000005,22.92,-48.0
391639N1229037W001,1340.6,1338.918181818182,0.0
391645N1228703W001,1415.0,1427.1,1.0
391658N1217070W001,46.33142857142858,46.49333333333333,0.0
391658N1217070W002,36.96357142857143,43.595,18.0
391658N1217070W003,36.577857142857134,44.163333333333334,21.0
391675N1222693W001,136.86333333333334,125.84818181818181,-8.0
391707N1217006W001,-53.863636363636374,47.086666666666666,-187.0
391717N1215068W001,52.660000000000004,58.889230769230764,12.0
391746N1221495W001,28.22666666666667,22.326666666666664,-21.0
391759N1215241W001,63.23512345679013,63.500562162162176,0.0
391759N1215241W002,49.950402702702725,58.319205405405405,17.0
391759N1215241W003,53.09829559748428,55.07376693766939,4.0
391759N1215241W004,54.05671621621624,60.012530000000034,11.0
391759N1215241W005,62.702018918918846,62.864139275765986,0.0
391807N1229016W001,1350.15,1340.83,-1.0
391826N1219935W001,35.35333333333333,37.053333333333335,5.0
391879N1229659W001,1357.85,1359.29,0.0
391921N1229725W001,1379.2,1376.1818181818182,0.0
391974N1202373W001,6190.735000000001,6194.275,0.0
391975N1202374W001,6190.53,6193.8099999999995,0.0
391975N1215940W001,44.721666666666664,49.317499999999995,10.0
391977N1202286W001,6184.17,6185.0,0.0
391978N1202286W001,6183.860000000001,6186.34,0.0
391978N1202320W001,6185.455,6189.04,0.0
391980N1202300W001,6184.715,6187.549999999999,0.0
391980N1202301W001,6184.469999999999,6187.219999999999,0.0
392040N1229073W001,1379.35,1383.425,0.0
392094N1215414W001,51.78046647230319,62.47534615384616,21.0
392111N1221340W001,43.239999999999995,44.665,3.0
392145N1214873W001,59.74572514619883,76.10548076923078,27.0
392165N1220312W001,35.22,39.653333333333336,13.0
392191N1215847W001,45.91,53.11249999999999,16.0
392258N1219984W001,29.014999999999997,36.919999999999995,27.0
392358N1232020W001,663.75,665.2680000000001,0.0
392361N1215066W001,62.28222222222222,69.24916666666665,11.0
392373N1215395W001,67.16999999999999,67.62461538461538,1.0
392394N1216509W001,68.48687601078167,68.16400000000006,0.0
392394N1216509W002,54.71648924731186,53.95541310541305,-1.0
392394N1216509W003,52.474002688172064,51.17135034013604,-2.0
392394N1216509W004,49.53703763440865,49.087082621082594,-1.0
392394N1216509W005,47.28040707964602,48.4056438746439,2.0
392406N1214951W001,71.89476231884062,67.27384615384615,-6.0
392406N1214951W002,71.90473469387756,67.38903846153845,-6.0
392406N1214951W003,71.37435423197488,67.91226923076923,-5.0
392414N1221535W001,77.0349048913044,63.775,-17.0
392414N1221535W002,64.31,47.27006631299735,-26.0
392414N1221535W003,39.86905706521738,28.344877984084857,-29.0
392414N1221535W004,52.54809782608695,48.6484297082228,-7.0
392424N1215030W001,60.62666666666667,67.24666666666668,11.0
392431N1214485W001,103.39200000000001,110.025,6.0
392439N1221540W001,58.54999999999999,56.95666666666667,-3.0
392475N1216005W001,47.392500000000005,48.645833333333336,3.0
392497N1222327W001,108.19,107.96936363636361,0.0
392629N1222754W001,143.39666666666668,140.3983333333333,-2.0
392634N1217141W001,68.56714285714287,69.8,2.0
392643N1215408W001,60.75,57.76833333333334,-5.0
392655N1215894W001,54.83666666666667,50.55583333333334,-8.0
392673N1219785W001,45.068,51.300000000000004,14.0
392714N1213309W001,123.83333333333333,130.16666666666666,5.0
392727N1215762W001,58.83206984126985,54.09953846153847,-8.0
392727N1215762W002,49.11323391812863,52.30626923076922,7.0
392752N1221056W001,39.8658021680217,31.520000000000003,-21.0
392753N1221057W001,40.54148097826086,32.165066489361735,-21.0
392753N1221057W002,40.66507065217395,34.56115887850467,-15.0
392753N1221057W003,49.94531165311656,48.37683050847456,-3.0
392789N1214876W001,98.07311695906435,81.4518653846154,-17.0
392790N1216451W001,62.106842105263155,67.23666666666666,8.0
392820N1215278W001,47.342499999999994,80.97916666666667,71.0
392831N1215274W001,71.17999999999999,63.05083333333334,-11.0
392870N1222095W001,95.70333333333333,94.375,-1.0
392883N1215952W001,50.17818181818182,50.413333333333334,0.0
392929N1216859W001,69.763,74.38000000000001,7.0
392935N1217061W001,-45.215,56.866666666666674,-226.0
392952N1215180W001,63.729291512915154,54.815250000000006,-14.0
392954N1221212W001,52.196666666666665,50.93,-2.0
392962N1232047W001,785.05,774.5785833333333,-1.0
392970N1216907W001,57.36049999999998,61.330000000000005,7.0
392970N1216907W002,54.42778873239438,65.99225641025642,21.0
392970N1216907W003,69.32722222222225,70.43333333333332,2.0
392978N1220313W001,50.666666666666664,52.946363636363635,4.0
393006N1201122W001,5862.22,5876.438207446806,0.0
393010N1219528W001,51.32648831168829,49.8292652519894,-3.0
393010N1219528W002,52.994257142857144,54.767541666666716,3.0
393010N1219528W003,54.698659740259714,55.384633952254646,1.0
393012N1216873W001,-37.922916666666666,64.2,-269.0
393042N1215970W001,50.10633423180593,49.39172357723573,-1.0
393042N1221536W001,51.01,51.51,1.0
393050N1215147W001,70.78,64.88727272727273,-8.0
393054N1215973W001,57.36060107816714,56.90256368563684,-1.0
393054N1215973W002,49.473576819407,49.16481842818424,-1.0
393054N1215973W003,49.83333962264147,49.25134417344177,-1.0
393081N1216163W001,49.18666666666666,53.17916666666667,8.0
393108N1217811W001,63.39666666666667,65.18,3.0
393117N1215252W001,74.83,83.27666666666666,11.0
393142N1222194W001,103.86,102.71000000000001,-1.0
393169N1218004W001,,72.23666666666666,
393169N1218004W002,71.67241576086961,68.83436713286713,-4.0
393169N1218004W003,54.73681250000001,55.29772727272728,1.0
393169N1218004W004,54.691051630434835,55.27361538461543,1.0
393169N1218004W005,67.72695380434787,67.60288111888111,0.0
393190N1215089W001,83.71000000000001,89.16,7.0
393212N1201502W001,5745.95,5704.54915536723,-1.0
393212N1201502W002,5664.85,5703.9926461126,1.0
393222N1216472W001,71.59727272727272,68.12,-5.0
393227N1202283W001,5914.58,5920.535444444445,0.0
393257N1218830W001,53.772957236842124,53.35847552447553,-1.0
393257N1218830W002,54.72572899728997,51.96351398601396,-5.0
393257N1218830W003,55.51968021680216,51.45027972027974,-7.0
393258N1201435W001,5678.7,5718.3,1.0
393269N1217096W001,72.76105263157895,78.19,7.0
393295N1201368W001,5743.62,5733.377264550269,0.0
393309N1201375W001,5749.61,5734.505289893612,0.0
393336N1215853W001,,57.97,
393337N1217097W001,77.69250000000001,79.97333333333334,3.0
393352N1222124W001,93.32666666666667,92.07833333333332,-1.0
393383N1216575W001,83.39500000000001,83.40333333333332,0.0
393387N1215363W001,72.36,58.626666666666665,-19.0
393401N1201724W001,5824.58,5858.576565088756,1.0
393416N1220838W001,52.77908401084013,48.663333333333334,-8.0
393417N1220838W001,53.26438315217395,46.65299456521736,-12.0
393417N1220838W002,53.32073369565218,48.72666666666667,-9.0
393417N1220838W003,57.57418699186991,58.545,2.0
393437N1219519W001,57.941709090909015,53.87134217506637,-7.0
393437N1219519W002,55.13881298701303,56.33800000000006,2.0
393437N1219519W003,59.88274025974023,61.78842440318306,3.0
393437N1219519W004,61.02947272727277,62.07176923076921,2.0
393457N1218375W001,56.94,58.940000000000005,4.0
393476N1221838W001,91.2,89.21666666666665,-2.0
393545N1201438W001,5749.15,5747.0,0.0
393545N1201438W002,5677.4,5671.8,0.0
393575N1201200W001,5617.5,5616.719545454545,0.0
393600N1216628W001,,88.93,
393619N1219101W001,60.06550000000001,59.64363636363637,-1.0
393640N1216328W001,69.695,73.27,5.0
393653N1200990W001,5748.43,5756.880999999999,0.0
393672N1219985W001,56.21099999999999,63.51000000000001,13.0
393678N1218288W001,72.1749432432433,69.06866891891887,-4.0
393694N1217624W001,73.395,73.75333333333333,0.0
393772N1220298W001,63.20000000000001,63.85583333333333,1.0
393816N1217040W001,76.26666666666667,81.33333333333333,7.0
393818N1215915W001,71.25999999999999,56.82666666666666,-20.0
393976N1219617W001,60.985833333333325,63.04,3.0
393983N1201835W001,5821.43,5827.534438502678,0.0
394002N1222764W001,134.63666666666668,133.29999999999998,-1.0
394023N1216391W001,84.78,85.54666666666667,1.0
394104N1233159W001,,1363.755,
394111N1221221W001,75.42,75.92,1.0
394120N1233456W001,1327.75,1326.05,0.0
394141N1217561W001,76.68666666666667,77.72000000000001,1.0
394164N1216790W001,93.5,89.3,-4.0
394199N1219385W001,61.93000000000001,61.78,0.0
394202N1218537W001,69.89999999999999,69.58333333333333,0.0
394204N1218040W001,75.79,75.64,0.0
394208N1221341W001,76.22968392370572,56.168836956521744,-26.0
394208N1221341W002,73.68673297002726,54.79965489130434,-26.0
394208N1221341W003,74.35410626702995,45.99666666666667,-38.0
394208N1221341W004,61.096727520435934,59.351228260869576,-3.0
394239N1215318W001,110.585,104.56,-5.0
394243N1233270W001,1338.51,1337.98,0.0
